 GFunction for borehole field from TRNSYS calc
 -5.7861  4.7132
 -5.7790  4.7259
 -5.7720  4.7386
 -5.7650  4.7511
 -5.7581  4.7635
 -5.7512  4.7759
 -5.7444  4.7882
 -5.7376  4.8004
 -5.7309  4.8126
 -5.7242  4.8246
 -5.7176  4.8366
 -5.7110  4.8485
 -5.7044  4.8604
 -5.6979  4.8721
 -5.6914  4.8838
 -5.6850  4.8954
 -5.6786  4.9070
 -5.6723  4.9185
 -5.6659  4.9299
 -5.6597  4.9412
 -5.6534  4.9525
 -5.6473  4.9637
 -5.6411  4.9748
 -5.6350  4.9859
 -5.6289  4.9969
 -5.6229  5.0079
 -5.6169  5.0188
 -5.6109  5.0296
 -5.6050  5.0404
 -5.5991  5.0511
 -5.5932  5.0617
 -5.5874  5.0723
 -5.5816  5.0828
 -5.5758  5.0933
 -5.5701  5.1037
 -5.5644  5.1140
 -5.5587  5.1243
 -5.5531  5.1346
 -5.5475  5.1448
 -5.5419  5.1549
 -5.5364  5.1650
 -5.5308  5.1750
 -5.5254  5.1850
 -5.5199  5.1949
 -5.5145  5.2048
 -5.5091  5.2146
 -5.5037  5.2243
 -5.4984  5.2341
 -5.4931  5.2437
 -5.4878  5.2533
 -5.4826  5.2629
 -5.4774  5.2724
 -5.4722  5.2819
 -5.4670  5.2913
 -5.4618  5.3007
 -5.4567  5.3100
 -5.4516  5.3193
 -5.4466  5.3286
 -5.4415  5.3378
 -5.4365  5.3469
 -5.4315  5.3560
 -5.4266  5.3651
 -5.4216  5.3741
 -5.4167  5.3831
 -5.4118  5.3920
 -5.4070  5.4009
 -5.4021  5.4098
 -5.3973  5.4186
 -5.3925  5.4274
 -5.3877  5.4361
 -5.3830  5.4448
 -5.3783  5.4534
 -5.3736  5.4620
 -5.3689  5.4706
 -5.3642  5.4791
 -5.3596  5.4876
 -5.3550  5.4961
 -5.3504  5.5045
 -5.3458  5.5129
 -5.3412  5.5212
 -5.3367  5.5295
 -5.3322  5.5378
 -5.3277  5.5460
 -5.3232  5.5542
 -5.3187  5.5624
 -5.3143  5.5705
 -5.3099  5.5786
 -5.3055  5.5866
 -5.3011  5.5946
 -5.2968  5.6026
 -5.2924  5.6106
 -5.2881  5.6185
 -5.2838  5.6264
 -5.2795  5.6343
 -5.2753  5.6421
 -5.2710  5.6499
 -5.2668  5.6576
 -5.2626  5.6653
 -5.2584  5.6730
 -5.2542  5.6807
 -5.2501  5.6883
 -5.2459  5.6959
 -5.2418  5.7035
 -5.2377  5.7110
 -5.2336  5.7185
 -5.2295  5.7260
 -5.2255  5.7335
 -5.2214  5.7409
 -5.2174  5.7483
 -5.2134  5.7556
 -5.2094  5.7630
 -5.2054  5.7703
 -5.2015  5.7776
 -5.1975  5.7848
 -5.1936  5.7920
 -5.1897  5.7992
 -5.1858  5.8064
 -5.1819  5.8135
 -5.1780  5.8206
 -5.1742  5.8277
 -5.1703  5.8348
 -5.1665  5.8418
 -5.1627  5.8488
 -5.1589  5.8558
 -5.1551  5.8627
 -5.1514  5.8697
 -5.1476  5.8766
 -5.1439  5.8835
 -5.1401  5.8903
 -5.1364  5.8971
 -5.1327  5.9039
 -5.1290  5.9107
 -5.1254  5.9174
 -5.1217  5.9242
 -5.1181  5.9309
 -5.1144  5.9375
 -5.1108  5.9442
 -5.1072  5.9508
 -5.1036  5.9574
 -5.1001  5.9640
 -5.0965  5.9706
 -5.0929  5.9771
 -5.0894  5.9836
 -5.0859  5.9901
 -5.0824  5.9966
 -5.0789  6.0030
 -5.0754  6.0095
 -5.0719  6.0159
 -5.0684  6.0223
 -5.0650  6.0286
 -5.0615  6.0350
 -5.0581  6.0413
 -5.0547  6.0476
 -5.0513  6.0538
 -5.0479  6.0601
 -5.0445  6.0663
 -5.0411  6.0725
 -5.0378  6.0787
 -5.0344  6.0849
 -5.0311  6.0911
 -5.0277  6.0972
 -5.0244  6.1033
 -5.0211  6.1094
 -5.0178  6.1155
 -5.0145  6.1215
 -5.0113  6.1275
 -5.0080  6.1336
 -5.0047  6.1395
 -5.0015  6.1455
 -4.9983  6.1515
 -4.9951  6.1574
 -4.9918  6.1633
 -4.9886  6.1692
 -4.9855  6.1751
 -4.9823  6.1809
 -4.9791  6.1868
 -4.9759  6.1926
 -4.9728  6.1984
 -4.9697  6.2042
 -4.9665  6.2100
 -4.9634  6.2157
 -4.9603  6.2215
 -4.9572  6.2272
 -4.9541  6.2329
 -4.9510  6.2386
 -4.9480  6.2442
 -4.9449  6.2499
 -4.9418  6.2555
 -4.9388  6.2611
 -4.9358  6.2667
 -4.9327  6.2723
 -4.9297  6.2779
 -4.9267  6.2834
 -4.9237  6.2889
 -4.9207  6.2945
 -4.9177  6.2999
 -4.9148  6.3054
 -4.9118  6.3109
 -4.9088  6.3163
 -4.9059  6.3218
 -4.9030  6.3272
 -4.9000  6.3326
 -4.8971  6.3380
 -4.8942  6.3433
 -4.8913  6.3487
 -4.8884  6.3540
 -4.8855  6.3594
 -4.8826  6.3646
 -4.8798  6.3699
 -4.8769  6.3752
 -4.8741  6.3805
 -4.8712  6.3857
 -4.8684  6.3910
 -4.8656  6.3962
 -4.8627  6.4014
 -4.8599  6.4066
 -4.8571  6.4117
 -4.8543  6.4169
 -4.8515  6.4220
 -4.8487  6.4272
 -4.8460  6.4323
 -4.8432  6.4374
 -4.8404  6.4425
 -4.8377  6.4476
 -4.8350  6.4526
 -4.8322  6.4577
 -4.8295  6.4627
