hour of year	Mass Flow Rate	TsupplyDhw
6822.7333	0	45
6822.7667	0	45
6822.8	0	45
6822.8333	0	45
6822.8667	0	45
6822.9	0	45
6822.9333	0	45
6822.9667	0	45
6823	0	45
6823.0333	240	45
6823.0667	0	45
6823.1	0	45
6823.1333	0	45
6823.1667	0	45
6823.2	0	45
6823.2333	0	45
6823.2667	600	45
6823.3	600	45
6823.3333	0	45
6823.3667	0	45
6823.4	0	45
6823.4333	0	45
6823.4667	0	45
6823.5	0	45
6823.5333	240	45
6823.5667	0	45
6823.6	0	45
6823.6333	0	45
6823.6667	0	45
6823.7	0	45
6823.7333	0	45
6823.7667	0	45
6823.8	0	45
6823.8333	0	45
6823.8667	0	45
6823.9	0	45
6823.9333	0	45
6823.9667	0	45
6824	0	45
6824.0333	240	45
6824.0667	0	45
6824.1	0	45
6824.1333	0	45
6824.1667	0	45
6824.2	0	45
6824.2333	0	45
6824.2667	240	45
6824.3	0	45
6824.3333	0	45
6824.3667	0	45
6824.4	0	45
6824.4333	0	45
6824.4667	0	45
6824.5	0	45
6824.5333	240	45
6824.5667	0	45
6824.6	0	45
6824.6333	0	45
6824.6667	0	45
6824.7	0	45
6824.7333	0	45
6824.7667	240	45
6824.8	0	45
6824.8333	0	45
6824.8667	0	45
6824.9	0	45
6824.9333	0	45
6824.9667	0	45
6825	0	45
6825.0333	240	45
6825.0667	0	45
6825.1	0	45
6825.1333	0	45
6825.1667	0	45
6825.2	0	45
6825.2333	0	45
6825.2667	0	45
6825.3	0	45
6825.3333	0	45
6825.3667	0	45
6825.4	0	45
6825.4333	0	45
6825.4667	0	45
6825.5	0	45
6825.5333	240	45
6825.5667	0	45
6825.6	0	45
6825.6333	0	45
6825.6667	0	45
6825.7	0	45
6825.7333	0	45
6825.7667	0	45
6825.8	0	45
6825.8333	0	45
6825.8667	0	45
6825.9	0	45
6825.9333	0	45
6825.9667	0	45
6826	0	45
6826.0333	0	45
6826.0667	0	45
6826.1	0	45
6826.1333	0	45
6826.1667	0	45
6826.2	0	45
6826.2333	0	45
6826.2667	0	45
6826.3	0	45
6826.3333	0	45
6826.3667	0	45
6826.4	0	45
6826.4333	0	45
6826.4667	0	45
6826.5	0	45
6826.5333	240	45
6826.5667	0	45
6826.6	0	45
6826.6333	0	45
6826.6667	0	45
6826.7	0	45
6826.7333	0	45
6826.7667	0	45
6826.8	0	45
6826.8333	0	45
6826.8667	0	45
6826.9	0	45
6826.9333	0	45
6826.9667	0	45
6827	0	45
6827.0333	0	45
6827.0667	0	45
6827.1	0	45
6827.1333	0	45
6827.1667	0	45
6827.2	0	45
6827.2333	0	45
6827.2667	0	45
6827.3	0	45
6827.3333	0	45
6827.3667	0	45
6827.4	0	45
6827.4333	0	45
6827.4667	0	45
6827.5	0	45
6827.5333	240	45
6827.5667	0	45
6827.6	0	45
6827.6333	0	45
6827.6667	0	45
6827.7	0	45
6827.7333	0	45
6827.7667	240	45
6827.8	0	45
6827.8333	0	45
6827.8667	0	45
6827.9	0	45
6827.9333	0	45
6827.9667	0	45
6828	0	45
6828.0333	0	45
6828.0667	0	45
6828.1	0	45
6828.1333	0	45
6828.1667	0	45
6828.2	0	45
6828.2333	0	45
6828.2667	0	45
6828.3	0	45
6828.3333	0	45
6828.3667	0	45
6828.4	0	45
6828.4333	0	45
6828.4667	0	45
6828.5	0	45
6828.5333	0	45
6828.5667	0	45
6828.6	0	45
6828.6333	0	45
6828.6667	0	45
6828.7	0	45
6828.7333	0	45
6828.7667	293.3333333	45
6828.8	0	45
6828.8333	0	45
6828.8667	0	45
6828.9	0	45
6828.9333	0	45
6828.9667	0	45
6829	0	45
6829.0333	0	45
6829.0667	0	45
6829.1	0	45
6829.1333	0	45
6829.1667	0	45
6829.2	0	45
6829.2333	0	45
6829.2667	0	45
6829.3	0	45
6829.3333	0	45
6829.3667	0	45
6829.4	0	45
6829.4333	0	45
6829.4667	0	45
6829.5	0	45
6829.5333	0	45
6829.5667	0	45
6829.6	0	45
6829.6333	0	45
6829.6667	0	45
6829.7	0	45
6829.7333	0	45
6829.7667	0	45
6829.8	0	45
6829.8333	0	45
6829.8667	0	45
6829.9	0	45
6829.9333	0	45
6829.9667	0	45
6830	0	45
6830.0333	0	45
6830.0667	0	45
6830.1	0	45
6830.1333	0	45
6830.1667	0	45
6830.2	0	45
6830.2333	0	45
6830.2667	0	45
6830.3	0	45
6830.3333	0	45
6830.3667	0	45
6830.4	0	45
6830.4333	0	45
6830.4667	0	45
6830.5	0	45
6830.5333	240	45
6830.5667	0	45
6830.6	0	45
6830.6333	0	45
6830.6667	0	45
6830.7	0	45
6830.7333	0	45
6830.7667	0	45
6830.8	0	45
6830.8333	0	45
6830.8667	0	45
6830.9	0	45
6830.9333	0	45
6830.9667	0	45
6831	0	45
6831.0333	0	45
6831.0667	0	45
6831.1	0	45
6831.1333	0	45
6831.1667	0	45
6831.2	0	45
6831.2333	0	45
6831.2667	0	45
6831.3	0	45
6831.3333	0	45
6831.3667	0	45
6831.4	0	45
6831.4333	0	45
6831.4667	0	45
6831.5	0	45
6831.5333	0	45
6831.5667	240	45
6831.6	0	45
6831.6333	0	45
6831.6667	0	45
6831.7	0	45
6831.7333	0	45
6831.7667	0	45
6831.8	0	45
6831.8333	0	45
6831.8667	0	45
6831.9	0	45
6831.9333	0	45
6831.9667	0	45
6832	0	45
6832.0333	0	45
6832.0667	0	45
6832.1	0	45
6832.1333	0	45
6832.1667	0	45
6832.2	0	45
6832.2333	0	45
6832.2667	0	45
6832.3	0	45
6832.3333	0	45
6832.3667	0	45
6832.4	0	45
6832.4333	0	45
6832.4667	0	45
6832.5	0	45
6832.5333	240	45
6832.5667	0	45
6832.6	0	45
6832.6333	0	45
6832.6667	0	45
6832.7	0	45
6832.7333	0	45
6832.7667	0	45
6832.8	0	45
6832.8333	0	45
6832.8667	0	45
6832.9	0	45
6832.9333	0	45
6832.9667	0	45
6833	0	45
6833.0333	0	45
6833.0667	0	45
6833.1	0	45
6833.1333	0	45
6833.1667	0	45
6833.2	0	45
6833.2333	0	45
6833.2667	0	45
6833.3	0	45
6833.3333	0	45
6833.3667	0	45
6833.4	0	45
6833.4333	0	45
6833.4667	0	45
6833.5	0	45
6833.5333	0	45
6833.5667	0	45
6833.6	0	45
6833.6333	0	45
6833.6667	0	45
6833.7	0	45
6833.7333	0	45
6833.7667	0	45
6833.8	0	45
6833.8333	0	45
6833.8667	0	45
6833.9	0	45
6833.9333	0	45
6833.9667	0	45
6834	0	45
6834.0333	240	45
6834.0667	0	45
6834.1	0	45
6834.1333	0	45
6834.1667	0	45
6834.2	0	45
6834.2333	0	45
6834.2667	240	45
6834.3	0	45
6834.3333	0	45
6834.3667	0	45
6834.4	0	45
6834.4333	0	45
6834.4667	0	45
6834.5	0	45
6834.5333	240	45
6834.5667	0	45
6834.6	0	45
6834.6333	0	45
6834.6667	0	45
6834.7	0	45
6834.7333	0	45
6834.7667	0	45
6834.8	0	45
6834.8333	0	45
6834.8667	0	45
6834.9	0	45
6834.9333	0	45
6834.9667	0	45
6835	0	45
6835.0333	240	45
6835.0667	0	45
6835.1	0	45
6835.1333	0	45
6835.1667	0	45
6835.2	0	45
6835.2333	0	45
6835.2667	0	45
6835.3	0	45
6835.3333	0	45
6835.3667	0	45
6835.4	0	45
6835.4333	0	45
6835.4667	0	45
6835.5	0	45
6835.5333	0	45
6835.5667	0	45
6835.6	0	45
6835.6333	0	45
6835.6667	0	45
6835.7	0	45
6835.7333	0	45
6835.7667	0	45
6835.8	0	45
6835.8333	0	45
6835.8667	0	45
6835.9	0	45
6835.9333	0	45
6835.9667	0	45
6836	0	45
6836.0333	0	45
6836.0667	0	45
6836.1	0	45
6836.1333	0	45
6836.1667	0	45
6836.2	0	45
6836.2333	0	45
6836.2667	0	45
6836.3	0	45
6836.3333	0	45
6836.3667	0	45
6836.4	0	45
6836.4333	0	45
6836.4667	0	45
6836.5	0	45
6836.5333	293.3333333	45
6836.5667	293.3333333	45
6836.6	0	45
6836.6333	0	45
6836.6667	0	45
6836.7	0	45
6836.7333	0	45
6836.7667	0	45
6836.8	0	45
6836.8333	0	45
6836.8667	0	45
6836.9	0	45
6836.9333	0	45
6836.9667	0	45
6837	0	45
6837.0333	0	45
6837.0667	0	45
6837.1	0	45
6837.1333	0	45
6837.1667	0	45
6837.2	0	45
6837.2333	0	45
6837.2667	240	45
6837.3	0	45
6837.3333	0	45
6837.3667	0	45
6837.4	0	45
6837.4333	0	45
6837.4667	0	45
6837.5	0	45
6837.5333	600	45
6837.5667	600	45
6837.6	0	45
6837.6333	0	45
6837.6667	0	45
6837.7	0	45
6837.7333	0	45
6837.7667	0	45
6837.8	0	45
6837.8333	0	45
6837.8667	0	45
6837.9	0	45
6837.9333	0	45
6837.9667	0	45
6838	0	45
6838.0333	0	45
6838.0667	0	45
6838.1	0	45
6838.1333	0	45
6838.1667	0	45
6838.2	0	45
6838.2333	0	45
6838.2667	0	45
6838.3	0	45
6838.3333	0	45
6838.3667	0	45
6838.4	0	45
6838.4333	0	45
6838.4667	0	45
6838.5	0	45
6838.5333	0	45
6838.5667	0	45
6838.6	0	45
6838.6333	0	45
6838.6667	0	45
6838.7	0	45
6838.7333	0	45
6838.7667	0	45
6838.8	0	45
6838.8333	0	45
6838.8667	0	45
6838.9	0	45
6838.9333	0	45
6838.9667	0	45
6839	0	45
6839.0333	0	45
6839.0667	0	45
6839.1	0	45
6839.1333	0	45
6839.1667	0	45
6839.2	0	45
6839.2333	0	45
6839.2667	0	45
6839.3	0	45
6839.3333	0	45
6839.3667	0	45
6839.4	0	45
6839.4333	0	45
6839.4667	0	45
6839.5	0	45
6839.5333	0	45
6839.5667	0	45
6839.6	0	45
6839.6333	0	45
6839.6667	0	45
6839.7	0	45
6839.7333	0	45
6839.7667	0	45
6839.8	0	45
6839.8333	0	45
6839.8667	0	45
6839.9	0	45
6839.9333	0	45
6839.9667	0	45
6840	0	45
6840.0333	0	45
6840.0667	0	45
6840.1	0	45
6840.1333	0	45
6840.1667	0	45
6840.2	0	45
6840.2333	0	45
6840.2667	0	45
6840.3	0	45
6840.3333	0	45
6840.3667	0	45
6840.4	0	45
6840.4333	0	45
6840.4667	0	45
6840.5	0	45
6840.5333	0	45
6840.5667	0	45
6840.6	0	45
6840.6333	0	45
6840.6667	0	45
6840.7	0	45
6840.7333	0	45
6840.7667	0	45
6840.8	0	45
6840.8333	0	45
6840.8667	0	45
6840.9	0	45
6840.9333	0	45
6840.9667	0	45
6841	0	45
6841.0333	0	45
6841.0667	0	45
6841.1	0	45
6841.1333	0	45
6841.1667	0	45
6841.2	0	45
6841.2333	0	45
6841.2667	0	45
6841.3	0	45
6841.3333	0	45
6841.3667	0	45
6841.4	0	45
6841.4333	0	45
6841.4667	0	45
6841.5	0	45
6841.5333	0	45
6841.5667	0	45
6841.6	0	45
6841.6333	0	45
6841.6667	0	45
6841.7	0	45
6841.7333	0	45
6841.7667	0	45
6841.8	0	45
6841.8333	0	45
6841.8667	0	45
6841.9	0	45
6841.9333	0	45
6841.9667	0	45
6842	0	45
6842.0333	0	45
6842.0667	0	45
6842.1	0	45
6842.1333	0	45
6842.1667	0	45
6842.2	0	45
6842.2333	0	45
6842.2667	0	45
6842.3	0	45
6842.3333	0	45
6842.3667	0	45
6842.4	0	45
6842.4333	0	45
6842.4667	0	45
6842.5	0	45
6842.5333	0	45
6842.5667	0	45
6842.6	0	45
6842.6333	0	45
6842.6667	0	45
6842.7	0	45
6842.7333	0	45
6842.7667	0	45
6842.8	0	45
6842.8333	0	45
6842.8667	0	45
6842.9	0	45
6842.9333	0	45
6842.9667	0	45
6843	0	45
6843.0333	0	45
6843.0667	0	45
6843.1	0	45
6843.1333	0	45
6843.1667	0	45
6843.2	0	45
6843.2333	0	45
6843.2667	0	45
6843.3	0	45
6843.3333	0	45
6843.3667	0	45
6843.4	0	45
6843.4333	0	45
6843.4667	0	45
6843.5	0	45
6843.5333	0	45
6843.5667	0	45
6843.6	0	45
6843.6333	0	45
6843.6667	0	45
6843.7	0	45
6843.7333	0	45
6843.7667	0	45
6843.8	0	45
6843.8333	0	45
6843.8667	0	45
6843.9	0	45
6843.9333	0	45
6843.9667	0	45
6844	0	45
6844.0333	0	45
6844.0667	0	45
6844.1	0	45
6844.1333	0	45
6844.1667	0	45
6844.2	0	45
6844.2333	0	45
6844.2667	0	45
6844.3	0	45
6844.3333	0	45
6844.3667	0	45
6844.4	0	45
6844.4333	0	45
6844.4667	0	45
6844.5	0	45
6844.5333	0	45
6844.5667	0	45
6844.6	0	45
6844.6333	0	45
6844.6667	0	45
6844.7	0	45
6844.7333	0	45
6844.7667	0	45
6844.8	0	45
6844.8333	0	45
6844.8667	0	45
6844.9	0	45
6844.9333	0	45
6844.9667	0	45
6845	0	45
6845.0333	0	45
6845.0667	0	45
6845.1	0	45
6845.1333	0	45
6845.1667	0	45
6845.2	0	45
6845.2333	0	45
6845.2667	0	45
6845.3	0	45
6845.3333	0	45
6845.3667	0	45
6845.4	0	45
6845.4333	0	45
6845.4667	0	45
6845.5	0	45
6845.5333	0	45
6845.5667	0	45
6845.6	0	45
6845.6333	0	45
6845.6667	0	45
6845.7	0	45
6845.7333	0	45
6845.7667	0	45
6845.8	0	45
6845.8333	0	45
6845.8667	0	45
6845.9	0	45
6845.9333	0	45
6845.9667	0	45
6846	0	45
6846.0333	0	45
6846.0667	0	45
6846.1	0	45
6846.1333	0	45
6846.1667	0	45
6846.2	0	45
6846.2333	0	45
6846.2667	0	45
6846.3	0	45
6846.3333	0	45
6846.3667	0	45
6846.4	0	45
6846.4333	0	45
6846.4667	0	45
6846.5	0	45
6846.5333	0	45
6846.5667	0	45
6846.6	0	45
6846.6333	0	45
6846.6667	0	45
6846.7	0	45
6846.7333	0	45
6846.7667	0	45
6846.8	0	45
6846.8333	0	45
6846.8667	0	45
6846.9	0	45
6846.9333	0	45
6846.9667	0	45
6847	0	45
6847.0333	240	45
6847.0667	0	45
6847.1	0	45
6847.1333	0	45
6847.1667	0	45
6847.2	0	45
6847.2333	0	45
6847.2667	600	45
6847.3	600	45
6847.3333	0	45
6847.3667	0	45
6847.4	0	45
6847.4333	0	45
6847.4667	0	45
6847.5	0	45
6847.5333	240	45
6847.5667	0	45
6847.6	0	45
6847.6333	0	45
6847.6667	0	45
6847.7	0	45
6847.7333	0	45
6847.7667	0	45
6847.8	0	45
6847.8333	0	45
6847.8667	0	45
6847.9	0	45
6847.9333	0	45
6847.9667	0	45
6848	0	45
6848.0333	240	45
6848.0667	0	45
6848.1	0	45
6848.1333	0	45
6848.1667	0	45
6848.2	0	45
6848.2333	0	45
6848.2667	240	45
6848.3	0	45
6848.3333	0	45
6848.3667	0	45
6848.4	0	45
6848.4333	0	45
6848.4667	0	45
6848.5	0	45
6848.5333	240	45
6848.5667	0	45
6848.6	0	45
6848.6333	0	45
6848.6667	0	45
6848.7	0	45
6848.7333	0	45
6848.7667	240	45
6848.8	0	45
6848.8333	0	45
6848.8667	0	45
6848.9	0	45
6848.9333	0	45
6848.9667	0	45
6849	0	45
6849.0333	240	45
6849.0667	0	45
6849.1	0	45
6849.1333	0	45
6849.1667	0	45
6849.2	0	45
6849.2333	0	45
6849.2667	0	45
6849.3	0	45
6849.3333	0	45
6849.3667	0	45
6849.4	0	45
6849.4333	0	45
6849.4667	0	45
6849.5	0	45
6849.5333	240	45
6849.5667	0	45
6849.6	0	45
6849.6333	0	45
6849.6667	0	45
6849.7	0	45
6849.7333	0	45
6849.7667	0	45
6849.8	0	45
6849.8333	0	45
6849.8667	0	45
6849.9	0	45
6849.9333	0	45
6849.9667	0	45
6850	0	45
6850.0333	0	45
6850.0667	0	45
6850.1	0	45
6850.1333	0	45
6850.1667	0	45
6850.2	0	45
6850.2333	0	45
6850.2667	0	45
6850.3	0	45
6850.3333	0	45
6850.3667	0	45
6850.4	0	45
6850.4333	0	45
6850.4667	0	45
6850.5	0	45
6850.5333	240	45
6850.5667	0	45
6850.6	0	45
6850.6333	0	45
6850.6667	0	45
6850.7	0	45
6850.7333	0	45
6850.7667	0	45
6850.8	0	45
6850.8333	0	45
6850.8667	0	45
6850.9	0	45
6850.9333	0	45
6850.9667	0	45
6851	0	45
6851.0333	0	45
6851.0667	0	45
6851.1	0	45
6851.1333	0	45
6851.1667	0	45
6851.2	0	45
6851.2333	0	45
6851.2667	0	45
6851.3	0	45
6851.3333	0	45
6851.3667	0	45
6851.4	0	45
6851.4333	0	45
6851.4667	0	45
6851.5	0	45
6851.5333	240	45
6851.5667	0	45
6851.6	0	45
6851.6333	0	45
6851.6667	0	45
6851.7	0	45
6851.7333	0	45
6851.7667	240	45
6851.8	0	45
6851.8333	0	45
6851.8667	0	45
6851.9	0	45
6851.9333	0	45
6851.9667	0	45
6852	0	45
6852.0333	0	45
6852.0667	0	45
6852.1	0	45
6852.1333	0	45
6852.1667	0	45
6852.2	0	45
6852.2333	0	45
6852.2667	0	45
6852.3	0	45
6852.3333	0	45
6852.3667	0	45
6852.4	0	45
6852.4333	0	45
6852.4667	0	45
6852.5	0	45
6852.5333	0	45
6852.5667	0	45
6852.6	0	45
6852.6333	0	45
6852.6667	0	45
6852.7	0	45
6852.7333	0	45
6852.7667	293.3333333	45
6852.8	0	45
6852.8333	0	45
6852.8667	0	45
6852.9	0	45
6852.9333	0	45
6852.9667	0	45
6853	0	45
6853.0333	0	45
6853.0667	0	45
6853.1	0	45
6853.1333	0	45
6853.1667	0	45
6853.2	0	45
6853.2333	0	45
6853.2667	0	45
6853.3	0	45
6853.3333	0	45
6853.3667	0	45
6853.4	0	45
6853.4333	0	45
6853.4667	0	45
6853.5	0	45
6853.5333	0	45
6853.5667	0	45
6853.6	0	45
6853.6333	0	45
6853.6667	0	45
6853.7	0	45
6853.7333	0	45
6853.7667	0	45
6853.8	0	45
6853.8333	0	45
6853.8667	0	45
6853.9	0	45
6853.9333	0	45
6853.9667	0	45
6854	0	45
6854.0333	0	45
6854.0667	0	45
6854.1	0	45
6854.1333	0	45
6854.1667	0	45
6854.2	0	45
6854.2333	0	45
6854.2667	0	45
6854.3	0	45
6854.3333	0	45
6854.3667	0	45
6854.4	0	45
6854.4333	0	45
6854.4667	0	45
6854.5	0	45
6854.5333	240	45
6854.5667	0	45
6854.6	0	45
6854.6333	0	45
6854.6667	0	45
6854.7	0	45
6854.7333	0	45
6854.7667	0	45
6854.8	0	45
6854.8333	0	45
6854.8667	0	45
6854.9	0	45
6854.9333	0	45
6854.9667	0	45
6855	0	45
6855.0333	0	45
6855.0667	0	45
6855.1	0	45
6855.1333	0	45
6855.1667	0	45
6855.2	0	45
6855.2333	0	45
6855.2667	0	45
6855.3	0	45
6855.3333	0	45
6855.3667	0	45
6855.4	0	45
6855.4333	0	45
6855.4667	0	45
6855.5	0	45
6855.5333	0	45
6855.5667	240	45
6855.6	0	45
6855.6333	0	45
6855.6667	0	45
6855.7	0	45
6855.7333	0	45
6855.7667	0	45
6855.8	0	45
6855.8333	0	45
6855.8667	0	45
6855.9	0	45
6855.9333	0	45
6855.9667	0	45
6856	0	45
6856.0333	0	45
6856.0667	0	45
6856.1	0	45
6856.1333	0	45
6856.1667	0	45
6856.2	0	45
6856.2333	0	45
6856.2667	0	45
6856.3	0	45
6856.3333	0	45
6856.3667	0	45
6856.4	0	45
6856.4333	0	45
6856.4667	0	45
6856.5	0	45
6856.5333	240	45
6856.5667	0	45
6856.6	0	45
6856.6333	0	45
6856.6667	0	45
6856.7	0	45
6856.7333	0	45
6856.7667	0	45
6856.8	0	45
6856.8333	0	45
6856.8667	0	45
6856.9	0	45
6856.9333	0	45
6856.9667	0	45
6857	0	45
6857.0333	0	45
6857.0667	0	45
6857.1	0	45
6857.1333	0	45
6857.1667	0	45
6857.2	0	45
6857.2333	0	45
6857.2667	0	45
6857.3	0	45
6857.3333	0	45
6857.3667	0	45
6857.4	0	45
6857.4333	0	45
6857.4667	0	45
6857.5	0	45
6857.5333	0	45
6857.5667	0	45
6857.6	0	45
6857.6333	0	45
6857.6667	0	45
6857.7	0	45
6857.7333	0	45
6857.7667	0	45
6857.8	0	45
6857.8333	0	45
6857.8667	0	45
6857.9	0	45
6857.9333	0	45
6857.9667	0	45
6858	0	45
6858.0333	240	45
6858.0667	0	45
6858.1	0	45
6858.1333	0	45
6858.1667	0	45
6858.2	0	45
6858.2333	0	45
6858.2667	240	45
6858.3	0	45
6858.3333	0	45
6858.3667	0	45
6858.4	0	45
6858.4333	0	45
6858.4667	0	45
6858.5	0	45
6858.5333	240	45
6858.5667	0	45
6858.6	0	45
6858.6333	0	45
6858.6667	0	45
6858.7	0	45
6858.7333	0	45
6858.7667	0	45
6858.8	0	45
6858.8333	0	45
6858.8667	0	45
6858.9	0	45
6858.9333	0	45
6858.9667	0	45
6859	0	45
6859.0333	240	45
6859.0667	0	45
6859.1	0	45
6859.1333	0	45
6859.1667	0	45
6859.2	0	45
6859.2333	0	45
6859.2667	0	45
6859.3	0	45
6859.3333	0	45
6859.3667	0	45
6859.4	0	45
6859.4333	0	45
6859.4667	0	45
6859.5	0	45
6859.5333	0	45
6859.5667	0	45
6859.6	0	45
6859.6333	0	45
6859.6667	0	45
6859.7	0	45
6859.7333	0	45
6859.7667	0	45
6859.8	0	45
6859.8333	0	45
6859.8667	0	45
6859.9	0	45
6859.9333	0	45
6859.9667	0	45
6860	0	45
6860.0333	0	45
6860.0667	0	45
6860.1	0	45
6860.1333	0	45
6860.1667	0	45
6860.2	0	45
6860.2333	0	45
6860.2667	0	45
6860.3	0	45
6860.3333	0	45
6860.3667	0	45
6860.4	0	45
6860.4333	0	45
6860.4667	0	45
6860.5	0	45
6860.5333	293.3333333	45
6860.5667	293.3333333	45
6860.6	0	45
6860.6333	0	45
6860.6667	0	45
6860.7	0	45
6860.7333	0	45
6860.7667	0	45
6860.8	0	45
6860.8333	0	45
6860.8667	0	45
6860.9	0	45
6860.9333	0	45
6860.9667	0	45
6861	0	45
6861.0333	0	45
6861.0667	0	45
6861.1	0	45
6861.1333	0	45
6861.1667	0	45
6861.2	0	45
6861.2333	0	45
6861.2667	240	45
6861.3	0	45
6861.3333	0	45
6861.3667	0	45
6861.4	0	45
6861.4333	0	45
6861.4667	0	45
6861.5	0	45
6861.5333	600	45
6861.5667	600	45
6861.6	0	45
6861.6333	0	45
6861.6667	0	45
6861.7	0	45
6861.7333	0	45
6861.7667	0	45
6861.8	0	45
6861.8333	0	45
6861.8667	0	45
6861.9	0	45
6861.9333	0	45
6861.9667	0	45
6862	0	45
6862.0333	0	45
6862.0667	0	45
6862.1	0	45
6862.1333	0	45
6862.1667	0	45
6862.2	0	45
6862.2333	0	45
6862.2667	0	45
6862.3	0	45
6862.3333	0	45
6862.3667	0	45
6862.4	0	45
6862.4333	0	45
6862.4667	0	45
6862.5	0	45
6862.5333	0	45
6862.5667	0	45
6862.6	0	45
6862.6333	0	45
6862.6667	0	45
6862.7	0	45
6862.7333	0	45
6862.7667	0	45
6862.8	0	45
6862.8333	0	45
6862.8667	0	45
6862.9	0	45
6862.9333	0	45
6862.9667	0	45
6863	0	45
6863.0333	0	45
6863.0667	0	45
6863.1	0	45
6863.1333	0	45
6863.1667	0	45
6863.2	0	45
6863.2333	0	45
6863.2667	0	45
6863.3	0	45
6863.3333	0	45
6863.3667	0	45
6863.4	0	45
6863.4333	0	45
6863.4667	0	45
6863.5	0	45
6863.5333	0	45
6863.5667	0	45
6863.6	0	45
6863.6333	0	45
6863.6667	0	45
6863.7	0	45
6863.7333	0	45
6863.7667	0	45
6863.8	0	45
6863.8333	0	45
6863.8667	0	45
6863.9	0	45
6863.9333	0	45
6863.9667	0	45
6864	0	45
6864.0333	0	45
6864.0667	0	45
6864.1	0	45
6864.1333	0	45
6864.1667	0	45
6864.2	0	45
6864.2333	0	45
6864.2667	0	45
6864.3	0	45
6864.3333	0	45
6864.3667	0	45
6864.4	0	45
6864.4333	0	45
6864.4667	0	45
6864.5	0	45
6864.5333	0	45
6864.5667	0	45
6864.6	0	45
6864.6333	0	45
6864.6667	0	45
6864.7	0	45
6864.7333	0	45
6864.7667	0	45
6864.8	0	45
6864.8333	0	45
6864.8667	0	45
6864.9	0	45
6864.9333	0	45
6864.9667	0	45
6865	0	45
6865.0333	0	45
6865.0667	0	45
6865.1	0	45
6865.1333	0	45
6865.1667	0	45
6865.2	0	45
6865.2333	0	45
6865.2667	0	45
6865.3	0	45
6865.3333	0	45
6865.3667	0	45
6865.4	0	45
6865.4333	0	45
6865.4667	0	45
6865.5	0	45
6865.5333	0	45
6865.5667	0	45
6865.6	0	45
6865.6333	0	45
6865.6667	0	45
6865.7	0	45
6865.7333	0	45
6865.7667	0	45
6865.8	0	45
6865.8333	0	45
6865.8667	0	45
6865.9	0	45
6865.9333	0	45
6865.9667	0	45
6866	0	45
6866.0333	0	45
6866.0667	0	45
6866.1	0	45
6866.1333	0	45
6866.1667	0	45
6866.2	0	45
6866.2333	0	45
6866.2667	0	45
6866.3	0	45
6866.3333	0	45
6866.3667	0	45
6866.4	0	45
6866.4333	0	45
6866.4667	0	45
6866.5	0	45
6866.5333	0	45
6866.5667	0	45
6866.6	0	45
6866.6333	0	45
6866.6667	0	45
6866.7	0	45
6866.7333	0	45
6866.7667	0	45
6866.8	0	45
6866.8333	0	45
6866.8667	0	45
6866.9	0	45
6866.9333	0	45
6866.9667	0	45
6867	0	45
6867.0333	0	45
6867.0667	0	45
6867.1	0	45
6867.1333	0	45
6867.1667	0	45
6867.2	0	45
6867.2333	0	45
6867.2667	0	45
6867.3	0	45
6867.3333	0	45
6867.3667	0	45
6867.4	0	45
6867.4333	0	45
6867.4667	0	45
6867.5	0	45
6867.5333	0	45
6867.5667	0	45
6867.6	0	45
6867.6333	0	45
6867.6667	0	45
6867.7	0	45
6867.7333	0	45
6867.7667	0	45
6867.8	0	45
6867.8333	0	45
6867.8667	0	45
6867.9	0	45
6867.9333	0	45
6867.9667	0	45
6868	0	45
6868.0333	0	45
6868.0667	0	45
6868.1	0	45
6868.1333	0	45
6868.1667	0	45
6868.2	0	45
6868.2333	0	45
6868.2667	0	45
6868.3	0	45
6868.3333	0	45
6868.3667	0	45
6868.4	0	45
6868.4333	0	45
6868.4667	0	45
6868.5	0	45
6868.5333	0	45
6868.5667	0	45
6868.6	0	45
6868.6333	0	45
6868.6667	0	45
6868.7	0	45
6868.7333	0	45
6868.7667	0	45
6868.8	0	45
6868.8333	0	45
6868.8667	0	45
6868.9	0	45
6868.9333	0	45
6868.9667	0	45
6869	0	45
6869.0333	0	45
6869.0667	0	45
6869.1	0	45
6869.1333	0	45
6869.1667	0	45
6869.2	0	45
6869.2333	0	45
6869.2667	0	45
6869.3	0	45
6869.3333	0	45
6869.3667	0	45
6869.4	0	45
6869.4333	0	45
6869.4667	0	45
6869.5	0	45
6869.5333	0	45
6869.5667	0	45
6869.6	0	45
6869.6333	0	45
6869.6667	0	45
6869.7	0	45
6869.7333	0	45
6869.7667	0	45
6869.8	0	45
6869.8333	0	45
6869.8667	0	45
6869.9	0	45
6869.9333	0	45
6869.9667	0	45
6870	0	45
6870.0333	0	45
6870.0667	0	45
6870.1	0	45
6870.1333	0	45
6870.1667	0	45
6870.2	0	45
6870.2333	0	45
6870.2667	0	45
6870.3	0	45
6870.3333	0	45
6870.3667	0	45
6870.4	0	45
6870.4333	0	45
6870.4667	0	45
6870.5	0	45
6870.5333	0	45
6870.5667	0	45
6870.6	0	45
6870.6333	0	45
6870.6667	0	45
6870.7	0	45
6870.7333	0	45
6870.7667	0	45
6870.8	0	45
6870.8333	0	45
6870.8667	0	45
6870.9	0	45
6870.9333	0	45
6870.9667	0	45
6871	0	45
6871.0333	240	45
6871.0667	0	45
6871.1	0	45
6871.1333	0	45
