hour	hourOfYear	kWh	kg/h	Tset	l/min
896.5	896.5	1.312055556	495	45	8.25
896.6666667	896.6666667	0.803488889	255	45	4.25
896.8333333	896.8333333	1.125116667	32	45	0.533333333
897	897	1.087961111	45	45	0.75
897.1666667	897.1666667	1.035711111	303	45	5.05
897.3333333	897.3333333	0.6897	0	45	0
897.5	897.5	0.704794444	57	45	0.95
897.6666667	897.6666667	0.74195	532	45	8.866666667
897.8333333	897.8333333	0.170683333	0	45	0
898	898	0.486505556	0	45	0
898.1666667	898.1666667	0.486505556	5	45	0.083333333
898.3333333	898.3333333	0.5016	13	45	0.216666667
898.5	898.5	0.486505556	89	45	1.483333333
898.6666667	898.6666667	0.764011111	40	45	0.666666667
898.8333333	898.8333333	1.038033333	272	45	4.533333333
899	899	0.751238889	0	45	0
899.1666667	899.1666667	0.841805556	18	45	0.3
899.3333333	899.3333333	1.15995	0	45	0
899.5	899.5	1.15995	328	45	5.466666667
899.6666667	899.6666667	1.140211111	276	45	4.6
899.8333333	899.8333333	0.869672222	25	45	0.416666667
900	900	1.116988889	78	45	1.3
900.1666667	900.1666667	1.55705	292	45	4.866666667
900.3333333	900.3333333	1.218005556	0	45	0
900.5	900.5	1.298122222	311	45	5.183333333
900.6666667	900.6666667	0.945144444	43	45	0.716666667
900.8333333	900.8333333	0.981138889	238	45	3.966666667
901	901	0.790716667	457	45	7.616666667
901.1666667	901.1666667	0.326272222	0	45	0
901.3333333	901.3333333	0.326272222	69	45	1.15
901.5	901.5	0.499277778	7	45	0.116666667
901.6666667	901.6666667	0.496955556	74	45	1.233333333
901.8333333	901.8333333	0.444705556	74	45	1.233333333
902	902	0.433094444	57	45	0.95
902.1666667	902.1666667	0.392455556	0	45	0
902.3333333	902.3333333	0.471411111	218	45	3.633333333
902.5	902.5	0.218288889	5	45	0.083333333
902.6666667	902.6666667	0.515533333	29	45	0.483333333
902.8333333	902.8333333	0.481861111	64	45	1.066666667
903	903	0.683894444	22	45	0.366666667
903.1666667	903.1666667	0.65835	68	45	1.133333333
903.3333333	903.3333333	0.579394444	0	45	0
903.5	903.5	0.615388889	261	45	4.35
903.6666667	903.6666667	0.358783333	0	45	0
903.8333333	903.8333333	0.377361111	238	45	3.966666667
904	904	0.197388889	0	45	0
904.1666667	904.1666667	0.197388889	0	45	0
904.3333333	904.3333333	0.197388889	31	45	0.516666667
904.5	904.5	0.214805556	40	45	0.666666667
904.6666667	904.6666667	0.243833333	16	45	0.266666667
904.8333333	904.8333333	0.225255556	83	45	1.383333333
905	905	0.416838889	0	45	0
905.1666667	905.1666667	0.967205556	0	45	0
905.3333333	905.3333333	1.035711111	46	45	0.766666667
905.5	905.5	1.072866667	65	45	1.083333333
905.6666667	905.6666667	1.342244444	0	45	0
905.8333333	905.8333333	1.381722222	248	45	4.133333333
906	906	1.378238889	474	45	7.9
906.1666667	906.1666667	1.113505556	59	45	0.983333333
906.3333333	906.3333333	2.139927778	78	45	1.3
906.5	906.5	2.655461111	297	45	4.95
906.6666667	906.6666667	2.607855556	34	45	0.566666667
906.8333333	906.8333333	2.620627778	245	45	4.083333333
907	907	3.447338889	246	45	4.1
907.1666667	907.1666667	3.161705556	943	45	15.71666667
907.3333333	907.3333333	2.066777778	522	45	8.7
907.5	907.5	1.768372222	256	45	4.266666667
907.6666667	907.6666667	1.5675	45	45	0.75
907.8333333	907.8333333	1.55705	957	45	15.95
908	908	0.445866667	0	45	0
908.1666667	908.1666667	0.469088889	0	45	0
908.3333333	908.3333333	0.471411111	265	45	4.416666667
908.5	908.5	0.248477778	83	45	1.383333333
908.6666667	908.6666667	0.228738889	36	45	0.6
908.8333333	908.8333333	0.260088889	0	45	0
909	909	0.579394444	20	45	0.333333333
909.1666667	909.1666667	0.629322222	2	45	0.033333333
909.3333333	909.3333333	0.643255556	73	45	1.216666667
909.5	909.5	0.602616667	66	45	1.1
909.6666667	909.6666667	1.092605556	63	45	1.05
909.8333333	909.8333333	1.035711111	275	45	4.583333333
910	910	0.777944444	63	45	1.05
910.1666667	910.1666667	0.704794444	14	45	0.233333333
910.3333333	910.3333333	0.688538889	38	45	0.633333333
910.5	910.5	0.644416667	488	45	8.133333333
910.6666667	910.6666667	0.077794444	14	45	0.233333333
910.8333333	910.8333333	0.061538889	53	45	0.883333333
911	911	0	0	45	0
911.1666667	911.1666667	0	0	45	0
911.3333333	911.3333333	0	0	45	0
911.5	911.5	0	0	45	0
911.6666667	911.6666667	0	0	45	0
911.8333333	911.8333333	0.019738889	0	45	0
912	912	0.019738889	0	45	0
912.1666667	912.1666667	0.019738889	0	45	0
912.3333333	912.3333333	0.019738889	0	45	0
912.5	912.5	0.019738889	0	45	0
912.6666667	912.6666667	0.019738889	17	45	0.283333333
912.8333333	912.8333333	0	0	45	0
913	913	0	0	45	0
913.1666667	913.1666667	0.03135	0	45	0
913.3333333	913.3333333	0.03135	0	45	0
913.5	913.5	0.03135	0	45	0
913.6666667	913.6666667	0.03135	0	45	0
913.8333333	913.8333333	0.03135	0	45	0
914	914	0.03135	27	45	0.45
914.1666667	914.1666667	0	0	45	0
914.3333333	914.3333333	0	0	45	0
914.5	914.5	0	0	45	0
914.6666667	914.6666667	0	0	45	0
914.8333333	914.8333333	0	0	45	0
915	915	0	0	45	0
915.1666667	915.1666667	0	0	45	0
915.3333333	915.3333333	0	0	45	0
915.5	915.5	0	0	45	0
915.6666667	915.6666667	0	0	45	0
915.8333333	915.8333333	0.006966667	0	45	0
916	916	0.006966667	0	45	0
916.1666667	916.1666667	0.279827778	0	45	0
916.3333333	916.3333333	0.3344	0	45	0
916.5	916.5	0.339044444	0	45	0
916.6666667	916.6666667	0.351816667	6	45	0.1
916.8333333	916.8333333	0.622355556	0	45	0
917	917	0.985783333	235	45	3.916666667
917.1666667	917.1666667	1.053127778	47	45	0.783333333
917.3333333	917.3333333	1.393333333	4	45	0.066666667
917.5	917.5	1.711477778	11	45	0.183333333
917.6666667	917.6666667	1.737022222	239	45	3.983333333
917.8333333	917.8333333	2.627594444	313	45	5.216666667
918	918	2.554444444	293	45	4.883333333
918.1666667	918.1666667	2.477811111	340	45	5.666666667
918.3333333	918.3333333	3.717877778	278	45	4.633333333
918.5	918.5	3.969838889	33	45	0.55
918.6666667	918.6666667	4.491177778	1006	45	16.76666667
918.8333333	918.8333333	3.931522222	250	45	4.166666667
919	919	3.990738889	227	45	3.783333333
919.1666667	919.1666667	3.727166667	1408	45	23.46666667
919.3333333	919.3333333	2.103933333	495	45	8.25
919.5	919.5	1.591883333	482	45	8.033333333
919.6666667	919.6666667	1.915833333	524	45	8.733333333
919.8333333	919.8333333	1.610461111	301	45	5.016666667
920	920	1.603494444	0	45	0
920.1666667	920.1666667	1.653422222	10	45	0.166666667
920.3333333	920.3333333	1.641811111	54	45	0.9
920.5	920.5	1.627877778	761	45	12.68333333
920.6666667	920.6666667	0.775622222	261	45	4.35
920.8333333	920.8333333	0.506244444	295	45	4.916666667
921	921	0.457477778	43	45	0.716666667
921.1666667	921.1666667	0.493472222	0	45	0
921.3333333	921.3333333	0.537594444	42	45	0.7
921.5	921.5	0.701311111	27	45	0.45
921.6666667	921.6666667	0.692022222	29	45	0.483333333
921.8333333	921.8333333	0.914955556	253	45	4.216666667
922	922	0.621194444	74	45	1.233333333
922.1666667	922.1666667	0.584038889	38	45	0.633333333
922.3333333	922.3333333	0.567783333	183	45	3.05
922.5	922.5	0.440061111	19	45	0.316666667
922.6666667	922.6666667	0.429611111	221	45	3.683333333
922.8333333	922.8333333	0.505083333	0	45	0
923	923	0.513211111	42	45	0.7
923.1666667	923.1666667	0.483022222	24	45	0.4
923.3333333	923.3333333	0.5225	73	45	1.216666667
923.5	923.5	0.437738889	10	45	0.166666667
923.6666667	923.6666667	0.444705556	286	45	4.766666667
923.8333333	923.8333333	0.112627778	7	45	0.116666667
924	924	0.124238889	16	45	0.266666667
924.1666667	924.1666667	0.105661111	58	45	0.966666667
924.3333333	924.3333333	0.060377778	0	45	0
924.5	924.5	0.164877778	16	45	0.266666667
924.6666667	924.6666667	0.226416667	0	45	0
924.8333333	924.8333333	0.516694444	17	45	0.283333333
925	925	0.829033333	0	45	0
925.1666667	925.1666667	0.884766667	19	45	0.316666667
925.3333333	925.3333333	1.259805556	90	45	1.5
925.5	925.5	1.1704	69	45	1.15
925.6666667	925.6666667	1.090283333	250	45	4.166666667
925.8333333	925.8333333	1.108861111	286	45	4.766666667
926	926	1.308572222	48	45	0.8
926.1666667	926.1666667	1.335277778	342	45	5.7
926.3333333	926.3333333	0.989266667	13	45	0.216666667
926.5	926.5	1.580272222	0	45	0
926.6666667	926.6666667	1.580272222	266	45	4.433333333
926.8333333	926.8333333	1.271416667	458	45	7.633333333
927	927	1.042677778	71	45	1.183333333
927.1666667	927.1666667	1.031066667	44	45	0.733333333
927.3333333	927.3333333	1.077511111	522	45	8.7
927.5	927.5	0.471411111	0	45	0
927.6666667	927.6666667	0.471411111	0	45	0
927.8333333	927.8333333	0.757044444	261	45	4.35
928	928	0.767494444	61	45	1.016666667
928.1666667	928.1666667	0.7106	84	45	1.4
928.3333333	928.3333333	0.694344444	0	45	0
928.5	928.5	0.978816667	0	45	0
928.6666667	928.6666667	0.986944444	246	45	4.1
928.8333333	928.8333333	0.736144444	270	45	4.5
929	929	0.422644444	12	45	0.2
929.1666667	929.1666667	0.493472222	70	45	1.166666667
929.3333333	929.3333333	0.412194444	245	45	4.083333333
929.5	929.5	0.170683333	7	45	0.116666667
929.6666667	929.6666667	0.5225	30	45	0.5
929.8333333	929.8333333	0.7942	0	45	0
930	930	0.813938889	73	45	1.216666667
930.1666667	930.1666667	0.769816667	0	45	0
930.3333333	930.3333333	1.054288889	37	45	0.616666667
930.5	930.5	1.28535	310	45	5.166666667
930.6666667	930.6666667	1.195944444	264	45	4.4
930.8333333	930.8333333	0.933533333	17	45	0.283333333
931	931	1.257483333	35	45	0.583333333
931.1666667	931.1666667	1.236583333	245	45	4.083333333
931.3333333	931.3333333	1.250516667	236	45	3.933333333
931.5	931.5	0.976494444	233	45	3.883333333
931.6666667	931.6666667	1.054288889	38	45	0.633333333
931.8333333	931.8333333	1.587238889	296	45	4.933333333
932	932	1.603494444	17	45	0.283333333
932.1666667	932.1666667	1.617427778	257	45	4.283333333
932.3333333	932.3333333	1.386366667	0	45	0
932.5	932.5	1.386366667	300	45	5
932.6666667	932.6666667	1.626716667	497	45	8.283333333
932.8333333	932.8333333	1.049644444	310	45	5.166666667
933	933	0.709438889	29	45	0.483333333
933.1666667	933.1666667	0.978816667	58	45	0.966666667
933.3333333	933.3333333	1.197105556	0	45	0
933.5	933.5	1.197105556	507	45	8.45
933.6666667	933.6666667	0.671122222	0	45	0
933.8333333	933.8333333	0.673444444	17	45	0.283333333
934	934	0.703633333	261	45	4.35
934.1666667	934.1666667	0.400583333	246	45	4.1
934.3333333	934.3333333	0.11495	0	45	0
934.5	934.5	0.11495	54	45	0.9
934.6666667	934.6666667	0.05225	2	45	0.033333333
934.8333333	934.8333333	0.049927778	43	45	0.716666667
935	935	0	0	45	0
935.1666667	935.1666667	0.040638889	0	45	0
935.3333333	935.3333333	0.040638889	0	45	0
935.5	935.5	0.040638889	0	45	0
935.6666667	935.6666667	0.040638889	0	45	0
935.8333333	935.8333333	0.040638889	0	45	0
936	936	0.040638889	35	45	0.583333333
936.1666667	936.1666667	0	0	45	0
936.3333333	936.3333333	0	0	45	0
936.5	936.5	0.047605556	0	45	0
936.6666667	936.6666667	0.047605556	0	45	0
936.8333333	936.8333333	0.047605556	0	45	0
937	937	0.047605556	0	45	0
937.1666667	937.1666667	0.047605556	0	45	0
937.3333333	937.3333333	0.047605556	41	45	0.683333333
937.5	937.5	0	0	45	0
937.6666667	937.6666667	0	0	45	0
937.8333333	937.8333333	0	0	45	0
938	938	0	0	45	0
938.1666667	938.1666667	0	0	45	0
938.3333333	938.3333333	0	0	45	0
938.5	938.5	0	0	45	0
938.6666667	938.6666667	0	0	45	0
938.8333333	938.8333333	0	0	45	0
939	939	0	0	45	0
939.1666667	939.1666667	0	0	45	0
939.3333333	939.3333333	0.044122222	0	45	0
939.5	939.5	0.044122222	0	45	0
939.6666667	939.6666667	0.044122222	0	45	0
939.8333333	939.8333333	0.044122222	0	45	0
940	940	0.044122222	0	45	0
940.1666667	940.1666667	0.147461111	38	45	0.633333333
940.3333333	940.3333333	0.460961111	0	45	0
940.5	940.5	0.76285	0	45	0
940.6666667	940.6666667	1.058933333	0	45	0
940.8333333	940.8333333	1.719605556	0	45	0
941	941	1.815977778	89	45	1.483333333
941.1666667	941.1666667	1.712638889	308	45	5.133333333
941.3333333	941.3333333	1.436294444	260	45	4.333333333
941.5	941.5	1.987822222	255	45	4.25
941.6666667	941.6666667	2.035427778	569	45	9.483333333
941.8333333	941.8333333	1.450227778	83	45	1.383333333
942	942	1.641811111	0	45	0
942.1666667	942.1666667	2.517288889	70	45	1.166666667
942.3333333	942.3333333	3.356772222	735	45	12.25
942.5	942.5	3.89785	296	45	4.933333333
942.6666667	942.6666667	3.850244444	65	45	1.083333333
942.8333333	942.8333333	4.445894444	248	45	4.133333333
943	943	4.793066667	754	45	12.56666667
943.1666667	943.1666667	3.959388889	793	45	13.21666667
943.3333333	943.3333333	3.425277778	1201	45	20.01666667
943.5	943.5	2.3408	255	45	4.25
943.6666667	943.6666667	2.469683333	578	45	9.633333333
943.8333333	943.8333333	2.743705556	547	45	9.116666667
944	944	2.74835	36	45	0.6
944.1666667	944.1666667	2.844722222	333	45	5.55
944.3333333	944.3333333	2.749511111	267	45	4.45
944.5	944.5	2.496388889	366	45	6.1
944.6666667	944.6666667	2.165472222	814	45	13.56666667
944.8333333	944.8333333	1.220327778	551	45	9.183333333
945	945	0.580555556	119	45	1.983333333
945.1666667	945.1666667	0.442383333	251	45	4.183333333
945.3333333	945.3333333	0.248477778	49	45	0.816666667
945.5	945.5	0.243833333	81	45	1.35
945.6666667	945.6666667	0.205516667	0	45	0
945.8333333	945.8333333	0.232222222	0	45	0
946	946	0.568944444	0	45	0
946.1666667	946.1666667	0.603777778	84	45	1.4
946.3333333	946.3333333	0.506244444	45	45	0.75
946.5	946.5	0.502761111	48	45	0.8
946.6666667	946.6666667	0.452833333	23	45	0.383333333
946.8333333	946.8333333	0.426127778	290	45	4.833333333
947	947	0.178811111	30	45	0.5
947.1666667	947.1666667	0.160233333	0	45	0
947.3333333	947.3333333	0.184616667	42	45	0.7
947.5	947.5	0.13585	5	45	0.083333333
947.6666667	947.6666667	0.495794444	0	45	0
947.8333333	947.8333333	0.520177778	77	45	1.283333333
948	948	0.5434	14	45	0.233333333
948.1666667	948.1666667	0.527144444	21	45	0.35
948.3333333	948.3333333	0.530627778	0	45	0
948.5	948.5	0.555011111	315	45	5.25
948.6666667	948.6666667	0.222933333	21	45	0.35
948.8333333	948.8333333	0.607261111	97	45	1.616666667
949	949	0.847611111	0	45	0
949.1666667	949.1666667	0.847611111	24	45	0.4
949.3333333	949.3333333	0.819744444	21	45	0.35
949.5	949.5	0.795361111	29	45	0.483333333
949.6666667	949.6666667	0.832516667	352	45	5.866666667
949.8333333	949.8333333	0.729177778	304	45	5.066666667
950	950	0.3762	0	45	0
950.1666667	950.1666667	0.427288889	0	45	0
950.3333333	950.3333333	0.427288889	0	45	0
950.5	950.5	0.566622222	61	45	1.016666667
950.6666667	950.6666667	0.530627778	263	45	4.383333333
950.8333333	950.8333333	0.276344444	0	45	0
951	951	0.402905556	44	45	0.733333333
951.1666667	951.1666667	0.405227778	0	45	0
951.3333333	951.3333333	0.724533333	120	45	2
951.5	951.5	0.937016667	30	45	0.5
951.6666667	951.6666667	1.175044444	44	45	0.733333333
951.8333333	951.8333333	1.216844444	109	45	1.816666667
952	952	1.366627778	46	45	0.766666667
952.1666667	952.1666667	1.359661111	275	45	4.583333333
952.3333333	952.3333333	1.064738889	303	45	5.05
952.5	952.5	0.712922222	235	45	3.916666667
952.6666667	952.6666667	0.51205	80	45	1.333333333
952.8333333	952.8333333	0.750077778	238	45	3.966666667
953	953	0.517855556	40	45	0.666666667
953.1666667	953.1666667	0.495794444	21	45	0.35
953.3333333	953.3333333	0.567783333	0	45	0
953.5	953.5	0.633966667	62	45	1.033333333
953.6666667	953.6666667	0.579394444	285	45	4.75
953.8333333	953.8333333	0.290277778	38	45	0.633333333
954	954	0.629322222	21	45	0.35
954.1666667	954.1666667	0.657188889	83	45	1.383333333
954.3333333	954.3333333	0.604938889	57	45	0.95
954.5	954.5	1.151822222	15	45	0.25
954.6666667	954.6666667	1.151822222	36	45	0.6
954.8333333	954.8333333	1.20175	330	45	5.5
955	955	1.150661111	45	45	0.75
955.1666667	955.1666667	1.371272222	38	45	0.633333333
955.3333333	955.3333333	1.346888889	528	45	8.8
955.5	955.5	0.781427778	15	45	0.25
955.6666667	955.6666667	1.416555556	79	45	1.316666667
955.8333333	955.8333333	1.324827778	286	45	4.766666667
956	956	1.863583333	235	45	3.916666667
956.1666667	956.1666667	1.590722222	17	45	0.283333333
956.3333333	956.3333333	1.570983333	41	45	0.683333333
956.5	956.5	1.573305556	562	45	9.366666667
956.6666667	956.6666667	0.920761111	0	45	0
956.8333333	956.8333333	1.000877778	750	45	12.5
957	957	0.130044444	0	45	0
957.1666667	957.1666667	0.140494444	0	45	0
957.3333333	957.3333333	0.140494444	43	45	0.716666667
957.5	957.5	0.090566667	0	45	0
957.6666667	957.6666667	0.431933333	69	45	1.15
957.8333333	957.8333333	0.411033333	0	45	0
958	958	0.422644444	9	45	0.15
958.1666667	958.1666667	0.412194444	0	45	0
958.3333333	958.3333333	0.412194444	0	45	0
958.5	958.5	0.412194444	294	45	4.9
958.6666667	958.6666667	0.076633333	51	45	0.85
958.8333333	958.8333333	0.017416667	10	45	0.166666667
959	959	0.005805556	0	45	0
959.1666667	959.1666667	0.005805556	0	45	0
959.3333333	959.3333333	0.005805556	0	45	0
959.5	959.5	0.005805556	5	45	0.083333333
959.6666667	959.6666667	0	0	45	0
959.8333333	959.8333333	0	0	45	0
960	960	0	0	45	0
960.1666667	960.1666667	0	0	45	0
960.3333333	960.3333333	0	0	45	0
960.5	960.5	0	0	45	0
960.6666667	960.6666667	0	0	45	0
960.8333333	960.8333333	0	0	45	0
961	961	0	0	45	0
961.1666667	961.1666667	0.018577778	0	45	0
961.3333333	961.3333333	0.018577778	0	45	0
961.5	961.5	0.018577778	0	45	0
961.6666667	961.6666667	0.018577778	0	45	0
961.8333333	961.8333333	0.018577778	0	45	0
962	962	0.018577778	16	45	0.266666667
962.1666667	962.1666667	0	0	45	0
962.3333333	962.3333333	0	0	45	0
962.5	962.5	0	0	45	0
962.6666667	962.6666667	0	0	45	0
962.8333333	962.8333333	0.029027778	0	45	0
963	963	0.029027778	0	45	0
963.1666667	963.1666667	0.029027778	0	45	0
963.3333333	963.3333333	0.029027778	0	45	0
963.5	963.5	0.029027778	0	45	0
963.6666667	963.6666667	0.029027778	25	45	0.416666667
963.8333333	963.8333333	0	0	45	0
964	964	0	0	45	0
964.1666667	964.1666667	0.280988889	0	45	0
964.3333333	964.3333333	0.312338889	0	45	0
964.5	964.5	0.312338889	0	45	0
964.6666667	964.6666667	0.620033333	0	45	0
964.8333333	964.8333333	0.620033333	0	45	0
965	965	0.70015	242	45	4.033333333
965.1666667	965.1666667	0.694344444	27	45	0.45
965.3333333	965.3333333	1.312055556	0	45	0
965.5	965.5	1.677805556	265	45	4.416666667
965.6666667	965.6666667	1.731216667	0	45	0
965.8333333	965.8333333	2.073744444	69	45	1.15
966	966	2.2781	237	45	3.95
966.1666667	966.1666667	2.283905556	559	45	9.316666667
966.3333333	966.3333333	2.256038889	315	45	5.25
966.5	966.5	2.461555556	311	45	5.183333333
966.6666667	966.6666667	3.462433333	295	45	4.916666667
966.8333333	966.8333333	3.407861111	245	45	4.083333333
967	967	4.06505	242	45	4.033333333
967.1666667	967.1666667	4.600322222	535	45	8.916666667
967.3333333	967.3333333	4.837188889	492	45	8.2
967.5	967.5	4.551555556	1173	45	19.55
967.6666667	967.6666667	3.498427778	248	45	4.133333333
967.8333333	967.8333333	3.796833333	811	45	13.51666667
968	968	4.063888889	703	45	11.71666667
968.1666667	968.1666667	3.296394444	739	45	12.31666667
968.3333333	968.3333333	2.474327778	246	45	4.1
968.5	968.5	2.209594444	266	45	4.433333333
968.6666667	968.6666667	1.913511111	505	45	8.416666667
968.8333333	968.8333333	1.378238889	1041	45	17.35
969	969	0.231061111	42	45	0.7
969.1666667	969.1666667	0.204355556	31	45	0.516666667
969.3333333	969.3333333	0.191583333	18	45	0.3
969.5	969.5	0.184616667	11	45	0.183333333
969.6666667	969.6666667	0.514372222	44	45	0.733333333
969.8333333	969.8333333	0.816261111	53	45	0.883333333
970	970	0.767494444	19	45	0.316666667
970.1666667	970.1666667	0.789555556	20	45	0.333333333
970.3333333	970.3333333	1.129761111	12	45	0.2
970.5	970.5	1.15995	295	45	4.916666667
970.6666667	970.6666667	0.928888889	304	45	5.066666667
970.8333333	970.8333333	0.575911111	11	45	0.183333333
971	971	0.672283333	38	45	0.633333333
971.1666667	971.1666667	0.631644444	313	45	5.216666667
971.3333333	971.3333333	0.268216667	38	45	0.633333333
971.5	971.5	0.272861111	96	45	1.6
971.6666667	971.6666667	0.474894444	0	45	0
971.8333333	971.8333333	0.772138889	94	45	1.566666667
972	972	0.723372222	3	45	0.05
972.1666667	972.1666667	0.780266667	0	45	0
972.3333333	972.3333333	1.114666667	42	45	0.7
972.5	972.5	1.0659	270	45	4.5
972.6666667	972.6666667	0.82555	256	45	4.266666667
972.8333333	972.8333333	0.573588889	52	45	0.866666667
973	973	0.801166667	52	45	0.866666667
973.1666667	973.1666667	0.793038889	288	45	4.8
973.3333333	973.3333333	0.458638889	0	45	0
973.5	973.5	1.1495	63	45	1.05
973.6666667	973.6666667	1.183172222	39	45	0.65
973.8333333	973.8333333	1.137888889	248	45	4.133333333
974	974	1.006683333	45	45	0.75
974.1666667	974.1666667	0.954433333	0	45	0
974.3333333	974.3333333	0.969527778	595	45	9.916666667
974.5	974.5	0.285633333	92	45	1.533333333
974.6666667	974.6666667	0.212483333	0	45	0
974.8333333	974.8333333	0.212483333	135	45	2.25
975	975	0.055733333	0	45	0
975.1666667	975.1666667	0.092888889	13	45	0.216666667
975.3333333	975.3333333	0.672283333	6	45	0.1
975.5	975.5	0.701311111	29	45	0.483333333
975.6666667	975.6666667	0.693183333	0	45	0
975.8333333	975.8333333	0.796522222	0	45	0
976	976	0.796522222	32	45	0.533333333
976.1666667	976.1666667	0.822066667	512	45	8.533333333
976.3333333	976.3333333	0.249638889	31	45	0.516666667
976.5	976.5	0.243833333	22	45	0.366666667
976.6666667	976.6666667	0.249638889	89	45	1.483333333
976.8333333	976.8333333	0.186938889	0	45	0
977	977	0.781427778	54	45	0.9
977.1666667	977.1666667	0.847611111	19	45	0.316666667
977.3333333	977.3333333	0.844127778	26	45	0.433333333
977.5	977.5	0.90915	27	45	0.45
977.6666667	977.6666667	0.8778	35	45	0.583333333
977.8333333	977.8333333	1.498994444	512	45	8.533333333
978	978	1.283027778	111	45	1.85
978.1666667	978.1666667	1.179688889	16	45	0.266666667
978.3333333	978.3333333	1.463	82	45	1.366666667
978.5	978.5	1.701027778	0	45	0
978.6666667	978.6666667	2.537027778	570	45	9.5
978.8333333	978.8333333	2.521933333	326	45	5.433333333
979	979	2.496388889	22	45	0.366666667
979.1666667	979.1666667	3.6157	260	45	4.333333333
979.3333333	979.3333333	3.415988889	287	45	4.783333333
979.5	979.5	3.6784	720	45	12
979.6666667	979.6666667	3.128033333	557	45	9.283333333
979.8333333	979.8333333	2.481294444	304	45	5.066666667
980	980	2.150377778	986	45	16.43333333
980.1666667	980.1666667	1.11815	88	45	1.466666667
980.3333333	980.3333333	1.043838889	513	45	8.55
980.5	980.5	0.766333333	246	45	4.1
980.6666667	980.6666667	0.5016	0	45	0
980.8333333	980.8333333	0.509727778	19	45	0.316666667
981	981	0.580555556	97	45	1.616666667
981.1666667	981.1666667	0.507405556	24	45	0.4
981.3333333	981.3333333	0.558494444	274	45	4.566666667
981.5	981.5	0.5643	18	45	0.3
981.6666667	981.6666667	0.889411111	7	45	0.116666667
981.8333333	981.8333333	0.977655556	80	45	1.333333333
982	982	1.224972222	34	45	0.566666667
982.1666667	982.1666667	1.185494444	68	45	1.133333333
982.3333333	982.3333333	1.106538889	279	45	4.65
982.5	982.5	0.782588889	298	45	4.966666667
982.6666667	982.6666667	0.436577778	83	45	1.383333333
982.8333333	982.8333333	0.340205556	293	45	4.883333333
983	983	0	0	45	0
983.1666667	983.1666667	0	0	45	0
983.3333333	983.3333333	0	0	45	0
983.5	983.5	0	0	45	0
983.6666667	983.6666667	0	0	45	0
983.8333333	983.8333333	0	0	45	0
984	984	0	0	45	0
984.1666667	984.1666667	0	0	45	0
984.3333333	984.3333333	0	0	45	0
984.5	984.5	0.045283333	0	45	0
984.6666667	984.6666667	0.045283333	0	45	0
984.8333333	984.8333333	0.069666667	0	45	0
985	985	0.069666667	0	45	0
985.1666667	985.1666667	0.069666667	0	45	0
985.3333333	985.3333333	0.069666667	39	45	0.65
985.5	985.5	0.024383333	0	45	0
985.6666667	985.6666667	0.024383333	21	45	0.35
985.8333333	985.8333333	0	0	45	0
986	986	0	0	45	0
986.1666667	986.1666667	0	0	45	0
986.3333333	986.3333333	0	0	45	0
986.5	986.5	0	0	45	0
986.6666667	986.6666667	0	0	45	0
986.8333333	986.8333333	0	0	45	0
987	987	0	0	45	0
987.1666667	987.1666667	0.01045	0	45	0
987.3333333	987.3333333	0.01045	0	45	0
987.5	987.5	0.01045	0	45	0
987.6666667	987.6666667	0.01045	0	45	0
987.8333333	987.8333333	0.038316667	0	45	0
988	988	0.038316667	9	45	0.15
988.1666667	988.1666667	0.065022222	0	45	0
988.3333333	988.3333333	0.423805556	0	45	0
988.5	988.5	0.423805556	0	45	0
988.6666667	988.6666667	0.500438889	24	45	0.4
988.8333333	988.8333333	0.474894444	0	45	0
989	989	0.485344444	32	45	0.533333333
989.1666667	989.1666667	1.126277778	309	45	5.15
989.3333333	989.3333333	1.669677778	0	45	0
989.5	989.5	2.377955556	66	45	1.1
989.6666667	989.6666667	2.885361111	2	45	0.033333333
989.8333333	989.8333333	3.977966667	9	45	0.15
990	990	4.31585	584	45	9.733333333
990.1666667	990.1666667	4.463311111	777	45	12.95
990.3333333	990.3333333	4.447055556	610	45	10.16666667
990.5	990.5	5.745177778	503	45	8.383333333
990.6666667	990.6666667	5.469994444	943	45	15.71666667
990.8333333	990.8333333	5.800911111	300	45	5
991	991	6.597433333	711	45	11.85
991.1666667	991.1666667	6.338505556	763	45	12.71666667
991.3333333	991.3333333	5.717311111	1728	45	28.8
991.5	991.5	4.088272222	266	45	4.433333333
991.6666667	991.6666667	4.118461111	1228	45	20.46666667
991.8333333	991.8333333	2.699583333	986	45	16.43333333
992	992	2.451105556	488	45	8.133333333
992.1666667	992.1666667	1.926283333	228	45	3.8
992.3333333	992.3333333	2.031944444	325	45	5.416666667
992.5	992.5	1.738183333	292	45	4.866666667
992.6666667	992.6666667	1.500155556	6	45	0.1
992.8333333	992.8333333	1.810172222	772	45	12.86666667
993	993	0.943983333	36	45	0.6
993.1666667	993.1666667	1.240066667	319	45	5.316666667
993.3333333	993.3333333	0.869672222	72	45	1.2
993.5	993.5	0.817422222	87	45	1.45
993.6666667	993.6666667	0.716405556	273	45	4.55
993.8333333	993.8333333	0.514372222	26	45	0.433333333
994	994	0.638611111	291	45	4.85
994.1666667	994.1666667	0.366911111	0	45	0
994.3333333	994.3333333	0.387811111	27	45	0.45
994.5	994.5	0.382005556	0	45	0
994.6666667	994.6666667	0.671122222	99	45	1.65
